date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:08	5478/5478	---M--	200	added ('OK')	image/png	etag:%22663b57fa-15c2%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-1.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:08	6967/6967	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1b37%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-2.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:08	4729/4729	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1279%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-3.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-3.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:09	4311/4311	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1106%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-4.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/offer-shape-4.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:09	3384/3384	---M--	200	added ('OK')	image/png	etag:%22663b57fa-d54%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/abstract-shape-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/abstract-shape-1.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:09	4957/4957	---M--	200	added ('OK')	image/png	etag:%22663b57fa-13af%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/abstract-shape-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/abstract-shape-2.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:10	68914/68914	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-10d3a%22	https://templates.hibootstrap.com/jexi/default/assets/images/videos-bg/video-image-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/videos-bg/video-image-2.jpg	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:10	7149/7149	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1cd5%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-20.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-20.png	(from https://templates.hibootstrap.com/jexi/default/gallery.html)
22:26:10	43289/43289	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-a921%22	https://templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-1.jpg	(from https://templates.hibootstrap.com/jexi/default/gallery.html)
22:26:11	78199/78199	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1317f%22	https://templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-2.jpg	(from https://templates.hibootstrap.com/jexi/default/gallery.html)
22:26:12	40340/40340	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-9d9c%22	https://templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-3.jpg	(from https://templates.hibootstrap.com/jexi/default/gallery.html)
22:26:12	289513/289513	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-4c350%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-4-header/header-hero-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-4-header/header-hero-2.jpg	(from https://templates.hibootstrap.com/jexi/default/index-4.html)
22:26:15	52906/52906	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-ceb2%22	https://templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-4.jpg	(from https://templates.hibootstrap.com/jexi/default/gallery.html)
22:26:16	37925/37925	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-942d%22	https://templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-5.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-5.jpg	(from https://templates.hibootstrap.com/jexi/default/gallery.html)
22:26:16	48131/48131	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-bc0b%22	https://templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-6.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/gallery/gallery-6.jpg	(from https://templates.hibootstrap.com/jexi/default/gallery.html)
22:26:16	48579/48579	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-bdcb%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-15.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-15.jpg	(from https://templates.hibootstrap.com/jexi/default/start-here.html)
22:26:16	48991/48991	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-c73b%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-16.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-16.jpg	(from https://templates.hibootstrap.com/jexi/default/start-here.html)
22:26:17	77252/77252	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-12dcc%22	https://templates.hibootstrap.com/jexi/default/assets/images/about-group-study-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/about-group-study-2.jpg	(from https://templates.hibootstrap.com/jexi/default/start-here.html)
22:26:17	6161/6161	---M--	200	added ('OK')	image/png	etag:%22663b57fa-18a5%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-12.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-12.png	(from https://templates.hibootstrap.com/jexi/default/about-us.html)
22:26:17	6539/6539	---M--	200	added ('OK')	image/png	etag:%22663b57fa-3679%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-10.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-10.png	(from https://templates.hibootstrap.com/jexi/default/about-us.html)
22:26:17	82821/82821	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1438d%22	https://templates.hibootstrap.com/jexi/default/assets/images/about-group-study.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/about-group-study.jpg	(from https://templates.hibootstrap.com/jexi/default/about-us.html)
22:26:17	2276/2276	---M--	200	added ('OK')	image/png	etag:%22663b57fa-8e5%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-11.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-11.png	(from https://templates.hibootstrap.com/jexi/default/about-us.html)
22:26:18	6989/6989	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1bbb%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-17.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-17.png	(from https://templates.hibootstrap.com/jexi/default/success-story.html)
22:26:18	27257/27257	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-6a81%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-14.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-14.jpg	(from https://templates.hibootstrap.com/jexi/default/success-story.html)
22:26:19	32769/32769	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-8009%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-13.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-13.jpg	(from https://templates.hibootstrap.com/jexi/default/success-story.html)
22:26:19	78544/78544	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-132d8%22	https://templates.hibootstrap.com/jexi/default/assets/images/profile-image.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/profile-image.jpg	(from https://templates.hibootstrap.com/jexi/default/faqs.html)
22:26:19	7148/7148	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1c2f%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-19.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-19.png	(from https://templates.hibootstrap.com/jexi/default/membership-levels.html)
22:26:19	28973/28973	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-7135%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-7.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-7.jpg	(from https://templates.hibootstrap.com/jexi/default/events.html)
22:26:20	44847/44847	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-af37%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-8.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-8.jpg	(from https://templates.hibootstrap.com/jexi/default/events.html)
22:26:20	45898/45898	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b352%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-9.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-9.jpg	(from https://templates.hibootstrap.com/jexi/default/events.html)
22:26:20	60896/60896	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-ede8%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-details-image.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-details-image.jpg	(from https://templates.hibootstrap.com/jexi/default/event-details.html)
22:26:20	6462/6462	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1946%22	https://templates.hibootstrap.com/jexi/default/assets/images/comments/comment-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/comments/comment-1.jpg	(from https://templates.hibootstrap.com/jexi/default/event-details.html)
22:26:21	7604/7604	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1dbc%22	https://templates.hibootstrap.com/jexi/default/assets/images/comments/comment-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/comments/comment-2.jpg	(from https://templates.hibootstrap.com/jexi/default/event-details.html)
22:26:21	5680/5680	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1638%22	https://templates.hibootstrap.com/jexi/default/assets/images/comments/comment-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/comments/comment-3.jpg	(from https://templates.hibootstrap.com/jexi/default/event-details.html)
22:26:21	6272/6272	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1888%22	https://templates.hibootstrap.com/jexi/default/assets/images/comments/comment-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/comments/comment-4.jpg	(from https://templates.hibootstrap.com/jexi/default/event-details.html)
22:26:22	21536/21536	---M--	200	added ('OK')	image/png	etag:%22663b57fa-6d3f%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-21.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-21.png	(from https://templates.hibootstrap.com/jexi/default/zoom-meetings-and-webinars.html)
22:26:22	35082/35082	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-8912%22	https://templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-1.jpg	(from https://templates.hibootstrap.com/jexi/default/zoom-meetings-and-webinars.html)
22:26:22	26018/26018	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-65aa%22	https://templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-2.jpg	(from https://templates.hibootstrap.com/jexi/default/zoom-meetings-and-webinars.html)
22:26:23	46314/46314	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b4f2%22	https://templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-3.jpg	(from https://templates.hibootstrap.com/jexi/default/zoom-meetings-and-webinars.html)
22:26:23	31334/31334	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-7a6e%22	https://templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-4.jpg	(from https://templates.hibootstrap.com/jexi/default/zoom-meetings-and-webinars.html)
22:26:23	42597/42597	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-a66d%22	https://templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-5.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-5.jpg	(from https://templates.hibootstrap.com/jexi/default/zoom-meetings-and-webinars.html)
22:26:24	43741/43741	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-aae5%22	https://templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-6.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/meetings/meeting-6.jpg	(from https://templates.hibootstrap.com/jexi/default/zoom-meetings-and-webinars.html)
22:26:24	47145/47145	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b831%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-2.jpg	(from https://templates.hibootstrap.com/jexi/default/instructors.html)
22:26:25	46671/46671	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b657%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-1.jpg	(from https://templates.hibootstrap.com/jexi/default/instructors.html)
22:26:26	44132/44132	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-ac6c%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-4.jpg	(from https://templates.hibootstrap.com/jexi/default/instructors.html)
22:26:26	38340/38340	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-95cc%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-3.jpg	(from https://templates.hibootstrap.com/jexi/default/instructors.html)
22:26:26	33264/33264	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-81f8%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-5.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-5.jpg	(from https://templates.hibootstrap.com/jexi/default/instructors.html)
22:26:26	36890/36890	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-9022%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-details-image.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-details-image.jpg	(from https://templates.hibootstrap.com/jexi/default/instructor-details.html)
22:26:26	47385/47385	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b921%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-6.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructors/instructor-6.jpg	(from https://templates.hibootstrap.com/jexi/default/instructors.html)
22:26:27	19402/19402	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-4bd2%22	https://templates.hibootstrap.com/jexi/default/assets/images/profile-thumb.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/profile-thumb.jpg	(from https://templates.hibootstrap.com/jexi/default/edit-account.html)
22:26:27	6637/6637	---M--	200	added ('OK')	image/png	etag:%22663b57fa-19ed%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-18.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-18.png	(from https://templates.hibootstrap.com/jexi/default/terms-service.html)
22:26:27	59894/59894	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-f555%22	https://templates.hibootstrap.com/jexi/default/assets/images/terms-policy-image-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/terms-policy-image-1.jpg	(from https://templates.hibootstrap.com/jexi/default/terms-service.html)
22:26:28	80545/80545	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-13aa9%22	https://templates.hibootstrap.com/jexi/default/assets/images/blog-list-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/blog-list-1.jpg	(from https://templates.hibootstrap.com/jexi/default/search-page.html)
22:26:28	50443/50443	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-c513%22	https://templates.hibootstrap.com/jexi/default/assets/images/blog-list-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/blog-list-3.jpg	(from https://templates.hibootstrap.com/jexi/default/search-page.html)
22:26:28	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202025%2016:56:27%20GMT	https://templates.hibootstrap.com/jexi/default/blog-details.html	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/blog-details.html	(from https://templates.hibootstrap.com/jexi/default/search-page.html)
22:26:29	4831/4831	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-12e7%22	https://templates.hibootstrap.com/jexi/default/assets/images/recent-blog-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/recent-blog-1.jpg	(from https://templates.hibootstrap.com/jexi/default/search-page.html)
22:26:29	4518/4518	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-11ae%22	https://templates.hibootstrap.com/jexi/default/assets/images/recent-blog-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/recent-blog-2.jpg	(from https://templates.hibootstrap.com/jexi/default/search-page.html)
22:26:29	4501/4501	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-119d%22	https://templates.hibootstrap.com/jexi/default/assets/images/recent-blog-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/recent-blog-3.jpg	(from https://templates.hibootstrap.com/jexi/default/search-page.html)
22:26:29	3814/3814	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-eee%22	https://templates.hibootstrap.com/jexi/default/assets/images/recent-blog-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/recent-blog-4.jpg	(from https://templates.hibootstrap.com/jexi/default/search-page.html)
22:26:30	16789/16789	---M--	200	added ('OK')	image/png	etag:%22663b57fa-4195%22	https://templates.hibootstrap.com/jexi/default/assets/images/404.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/404.png	(from https://templates.hibootstrap.com/jexi/default/404.html)
22:26:30	5686/5686	---M--	200	added ('OK')	image/png	etag:%22663b57fa-169f%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-15.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-15.png	(from https://templates.hibootstrap.com/jexi/default/courses.html)
22:26:30	6462/6462	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1946%22	https://templates.hibootstrap.com/jexi/default/assets/images/instructor.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/instructor.jpg	(from https://templates.hibootstrap.com/jexi/default/single-course.html)
22:26:31	66480/66480	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-103b8%22	https://templates.hibootstrap.com/jexi/default/assets/images/contact-me-image.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/contact-me-image.jpg	(from https://templates.hibootstrap.com/jexi/default/demo-account.html)
22:26:31	76243/76243	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-15d9e%22	https://templates.hibootstrap.com/jexi/default/assets/images/products/product-6.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/products/product-6.jpg	(from https://templates.hibootstrap.com/jexi/default/products.html)
22:26:32	4852/4852	---M--	200	added ('OK')	image/png	etag:%22663b57fa-12f4%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-13.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-13.png	(from https://templates.hibootstrap.com/jexi/default/blogs-grid-without-sidebar.html)
22:26:32	68244/68244	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-10a9c%22	https://templates.hibootstrap.com/jexi/default/assets/images/purchase-guide.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/purchase-guide.jpg	(from https://templates.hibootstrap.com/jexi/default/purchase-guide.html)
22:26:32	55166/55166	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-d786%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-4.jpg	(from https://templates.hibootstrap.com/jexi/default/blogs-grid-without-sidebar.html)
22:26:33	46314/46314	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b4f2%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-5.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-5.jpg	(from https://templates.hibootstrap.com/jexi/default/blogs-grid-without-sidebar.html)
22:26:33	43741/43741	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-aae5%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-6.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-6.jpg	(from https://templates.hibootstrap.com/jexi/default/blogs-grid-without-sidebar.html)
22:26:34	50881/50881	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-c6c9%22	https://templates.hibootstrap.com/jexi/default/assets/images/blog-list-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/blog-list-2.jpg	(from https://templates.hibootstrap.com/jexi/default/blogs-list-with-sidebar.html)
22:26:34	1477/1477	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-5cd%22	https://templates.hibootstrap.com/jexi/default/assets/images/blog-details/admin.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/blog-details/admin.jpg	(from https://templates.hibootstrap.com/jexi/default/single-blog.html)
22:26:35	108574/108574	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-1a826%22	https://templates.hibootstrap.com/jexi/default/assets/images/blog-details/blog-details-image.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/blog-details/blog-details-image.jpg	(from https://templates.hibootstrap.com/jexi/default/single-blog.html)
22:26:35	44011/44011	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-abf3%22	https://templates.hibootstrap.com/jexi/default/assets/images/blog-details/blog-grid-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/blog-details/blog-grid-1.jpg	(from https://templates.hibootstrap.com/jexi/default/single-blog.html)
22:26:35	31759/31759	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-7c17%22	https://templates.hibootstrap.com/jexi/default/assets/images/blog-details/blog-grid-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/blog-details/blog-grid-2.jpg	(from https://templates.hibootstrap.com/jexi/default/single-blog.html)
